_id,RSN,YEAR REGISTERED,YEAR BUILT,YEAR EVALUATED,PROPERTY TYPE,WARDNAME,SITE ADDRESS,CONFIRMED STOREYS,CONFIRMED UNITS,EVALUATION COMPLETED ON,CURRENT BUILDING EVAL SCORE,PROACTIVE BUILDING SCORE,CURRENT REACTIVE SCORE,NO OF AREAS EVALUATED,EXTERIOR GROUNDS,BUILDING EXTERIOR,BALCONY GUARDS,WINDOWS,EXT. RECEPTACLE STORAGE AREA,EXTERIOR WALKWAYS,INTERCOM,EMERGENCY CONTACT SIGN,LOBBY FLOORS,LAUNDRY ROOM,INT. RECEPTACLE STORAGE AREA,MAIL RECEPTACLES,EXTERIOR DOORS,POOLS,OTHER AMENITIES,PARKING AREAS,ELEVATOR MAINTENANCE,INTERIOR HALLWAY FLOORS,COMMON AREA VENTILATION,ELECTRICAL SERVICES / OUTLETS,STAIRWELL - WALLS AND CEILING,STAIRWELL - LANDING AND STEPS,STAIRWELL LIGHTING,INT. HANDRAIL / GUARD - SAFETY,GRAFFITI,BUILDING CLEANLINESS,COMMON AREA PESTS,TENANT NOTIFICATION BOARD,CLEANING LOG,VITAL SERVICE PLAN,ELECTRICAL SAFETY PLAN,STATE OF GOOD REPAIR PLAN,TENANT SERVICE REQUEST LOG,GRID,LATITUDE,LONGITUDE,X,Y,BUILDING SCORE CATEGORY
3226,4153767,2017,1973,2025,PRIVATE,Toronto-St. Paul's,33 DAVISVILLE AVE,21,266,2025-07-23,99,99,0,46,3,3,3,3,3,3,3,3,3,2,3,3,3,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,S1233,43,-79,313253,4839609,Excellent
3227,4171428,2017,1970,2025,PRIVATE,Toronto-St. Paul's,77 DAVISVILLE AVE,30,483,2025-08-08,87,87,0,45,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,S1233,-1,-1,313348,4839615,Good
3228,4171428,2017,1970,2023,PRIVATE,Toronto-St. Paul's,77 DAVISVILLE AVE,30,483,2023-08-01,92,92,0,46,3,2,3,3,1,3,3,3,3,2,-1,3,3,3,-1,2,3,2,3,3,2,2,3,3,3,2,3,3,1,3,3,3,3,S1233,-1,-1,313348,4839615,Excellent
3229,4244917,2017,2017,2025,PRIVATE,Toronto-St. Paul's,99 DAVISVILLE AVE,14,179,2025-07-23,99,99,0,48,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,S1233,-1,-1,313417,4839660,Excellent
3230,4244917,2017,2017,2023,PRIVATE,Toronto-St. Paul's,99 DAVISVILLE AVE,14,179,2023-06-09,100,100,0,46,3,3,3,3,-1,3,3,3,3,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,S1233,-1,-1,313417,4839660,Excellent
3231,4153768,2017,1970,2024,PRIVATE,Toronto-St. Paul's,111 DAVISVILLE AVE,24,371,2024-07-11,93,96,-3,47,3,1,3,3,2,3,3,3,3,3,3,3,3,3,-1,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,S1233,43,-79,313472,4839652,Excellent
3232,4153769,2017,1970,2024,PRIVATE,Toronto-St. Paul's,141 DAVISVILLE AVE,20,313,2024-09-24,96,96,0,45,3,2,3,3,3,2,3,3,3,3,3,3,3,-1,-1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,S1233,43,-79,313536,4839698,Excellent
3233,4153771,2017,1969,2024,PRIVATE,Toronto-St. Paul's,225 DAVISVILLE AVE,25,401,2024-07-15,92,92,0,47,3,3,1,3,3,3,3,3,3,3,3,3,3,-1,3,1,3,1,3,3,3,1,3,3,3,3,3,3,0,3,3,3,3,S1233,43,-79,313794,4839741,Excellent
3234,5358517,2023,1965,2024,PRIVATE,Beaches-East York,53-55 DAWES RD,3,18,2024-08-29,79,80,-1,38,2,1,3,2,2,3,-1,2,3,2,-1,3,1,-1,-1,1,-1,2,-1,3,2,3,2,3,3,3,3,3,3,3,3,3,3,S1930,-1,-1,321187,4838707,Good
3235,4153727,2017,1994,2024,SOCIAL HOUSING,Beaches-East York,62 DAWES RD,4,14,2024-08-13,75,75,0,35,2,2,-1,3,2,2,3,3,2,3,-1,3,2,-1,-1,-1,-1,2,2,3,2,2,2,1,3,2,3,1,3,3,1,3,1,S1930,43,-79,321136,4838708,Good
3236,4221285,2017,1970,2023,PRIVATE,Beaches-East York,390 DAWES RD,14,246,2023-09-13,88,88,0,47,2,3,3,3,2,2,3,3,3,2,-1,3,2,-1,-1,1,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,S1927,43,-79,321049,4839824,Good
3237,4221285,2017,1970,2025,PRIVATE,Beaches-East York,390 DAWES RD,14,246,2025-07-29,93,93,0,47,3,2,2,3,3,2,3,3,3,3,3,3,3,-1,-1,1,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,S1927,43,-79,321049,4839824,Excellent
3238,4154051,2017,1970,2024,SOCIAL HOUSING,Beaches-East York,418 DAWES RD,5,49,2024-09-30,75,78,-3,41,2,2,2,2,1,2,3,3,1,2,-1,3,2,-1,-1,2,3,2,3,3,1,1,3,3,3,1,3,3,3,3,3,3,3,S1927,43,-79,321101,4839956,Good
3239,4154044,2018,1966,2024,PRIVATE,Beaches-East York,500 DAWES RD,14,332,2024-06-14,34,51,-17,42,1,1,1,1,2,1,2,2,1,1,-1,2,1,-1,-1,1,1,1,2,3,1,1,2,3,3,1,3,1,3,3,1,3,3,S1927,43,-79,321050,4840170,Poor
3240,4154043,2017,1958,2023,PRIVATE,Beaches-East York,506 DAWES RD,4,67,2023-09-29,94,94,0,43,2,3,3,3,3,2,3,3,3,3,-1,3,3,-1,-1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,S1927,43,-79,321108,4840245,Excellent
3241,4154043,2017,1958,2025,PRIVATE,Beaches-East York,506 DAWES RD,4,67,2025-10-20,96,96,0,43,3,2,3,2,3,2,3,3,3,3,-1,3,3,-1,-1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,S1927,43,-79,321108,4840245,Excellent
3242,4154042,2017,1959,2024,PRIVATE,Beaches-East York,508 DAWES RD,4,66,2024-07-23,76,76,0,42,2,1,2,2,3,1,3,3,2,1,-1,3,2,-1,-1,2,3,1,2,3,2,1,3,2,3,2,3,2,3,3,2,2,3,S1927,43,-79,321151,4840256,Good
3243,4154041,2017,1960,2023,PRIVATE,Beaches-East York,510 DAWES RD,4,62,2023-09-13,64,64,0,41,3,1,3,3,1,1,3,3,3,1,-1,2,3,-1,-1,1,-1,3,1,2,1,2,2,1,2,2,3,1,1,1,1,1,1,S1927,43,-79,321121,4840286,Fair
3244,4154041,2017,1960,2025,PRIVATE,Beaches-East York,510 DAWES RD,4,62,2025-09-16,83,86,-3,42,3,2,3,2,3,2,3,3,3,3,-1,3,3,-1,-1,2,3,2,3,2,2,3,3,3,3,2,3,3,1,1,1,1,1,S1927,43,-79,321121,4840286,Good
3245,4153961,2017,1952,2025,PRIVATE,Eglinton-Lawrence,780 EGLINTON AVE W,7,87,2025-06-30,96,97,-1,45,3,3,3,3,3,3,3,3,3,3,3,3,3,-1,-1,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,N0832,43,-79,311014,4840003,Excellent
3246,4153962,2017,1941,2024,TCHC,Eglinton-Lawrence,790 EGLINTON AVE W,4,57,2024-09-23,78,79,-1,37,3,2,2,2,-1,2,3,3,2,3,-1,3,2,-1,-1,-1,3,2,-1,-1,1,1,3,3,3,3,3,3,1,1,1,1,1,N0832,43,-79,310938,4839973,Good
3247,4153963,2017,1941,2023,TCHC,Eglinton-Lawrence,800 EGLINTON AVE W,4,36,2023-10-04,79,79,0,42,3,2,2,2,2,2,3,3,2,3,-1,3,3,-1,-1,2,3,2,2,-1,2,3,2,3,3,2,3,2,1,1,1,1,1,N0832,43,-79,310866,4839949,Good
3248,4153963,2017,1941,2025,TCHC,Eglinton-Lawrence,800 EGLINTON AVE W,4,36,2025-11-26,89,89,0,45,1,1,3,3,3,2,3,3,3,3,-1,3,3,-1,-1,3,3,3,3,3,1,1,3,3,3,2,3,3,1,3,3,3,1,N0832,43,-79,310866,4839949,Good
3249,4153964,2017,1941,2024,TCHC,Eglinton-Lawrence,840 EGLINTON AVE W,4,40,2024-08-15,75,75,0,44,0,0,2,2,-1,0,3,3,3,3,2,3,2,-1,-1,1,3,3,3,3,1,2,3,3,3,2,3,3,3,2,2,3,3,N0832,43,-79,310816,4839950,Good
3250,4155004,2017,1980,2023,PRIVATE,Toronto-St. Paul's,989 EGLINTON AVE W,7,146,2023-09-11,92,92,0,44,3,2,3,3,-1,3,3,3,3,2,-1,3,3,-1,2,2,3,2,3,3,1,3,3,3,2,2,3,2,1,3,3,3,3,S1224,43,-79,310401,4839754,Excellent
3251,4155004,2017,1980,2025,PRIVATE,Toronto-St. Paul's,989 EGLINTON AVE W,7,146,2025-09-25,91,91,0,45,3,3,3,3,3,3,3,3,3,2,-1,3,2,-1,3,2,3,2,3,3,1,3,3,3,2,2,3,3,3,3,3,3,3,S1224,43,-79,310401,4839754,Excellent
3252,4155006,2017,1955,2024,PRIVATE,Toronto-St. Paul's,1065 EGLINTON AVE W,4,34,2024-07-17,85,87,-2,42,3,2,-1,2,2,3,3,3,3,2,-1,3,3,-1,-1,1,3,3,3,3,2,3,3,1,3,3,3,2,3,3,1,3,3,S1224,43,-79,310102,4839662,Good
3253,4155005,2017,1955,2025,PRIVATE,Toronto-St. Paul's,1071 EGLINTON AVE W,3,33,2025-10-27,87,87,0,36,3,2,-1,2,2,3,3,3,3,2,-1,3,3,-1,-1,2,-1,3,2,3,2,2,3,3,3,2,3,2,3,3,3,3,3,S1224,43,-79,310075,4839654,Good
3254,4155005,2017,1955,2023,PRIVATE,Toronto-St. Paul's,1071 EGLINTON AVE W,3,33,2023-09-14,87,87,0,38,2,1,-1,2,3,3,3,3,2,3,-1,3,3,-1,3,3,-1,2,3,3,2,1,3,1,3,2,3,3,3,3,3,3,3,S1224,43,-79,310075,4839654,Good
3255,4155040,2017,1958,2023,PRIVATE,Eglinton-Lawrence,1480 EGLINTON AVE W,4,11,2023-09-06,74,74,0,39,2,2,2,1,1,1,3,3,2,1,-1,3,2,-1,-1,1,-1,2,-1,2,2,3,3,3,3,2,3,3,3,3,3,0,3,N0831,43,-79,309616,4839575,Good
3256,4155040,2017,1958,2025,PRIVATE,Eglinton-Lawrence,1480 EGLINTON AVE W,4,11,2025-07-15,94,94,0,38,3,2,3,3,3,2,3,3,3,3,3,3,3,-1,-1,2,-1,3,-1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,N0831,43,-79,309616,4839575,Excellent
3257,4155041,2017,1955,2024,PRIVATE,Eglinton-Lawrence,1490 EGLINTON AVE W,4,34,2024-08-13,79,79,0,37,3,2,2,2,3,2,3,3,2,3,-1,3,2,-1,-1,2,-1,2,-1,-1,2,2,3,3,3,3,3,2,3,1,1,1,3,N0831,43,-79,309592,4839575,Good
3258,4155042,2017,1954,2024,PRIVATE,Eglinton-Lawrence,1500 EGLINTON AVE W,4,34,2024-09-13,79,79,0,37,2,1,3,2,2,2,3,3,2,1,-1,3,2,-1,-1,1,-1,3,3,3,1,2,3,1,3,2,3,3,3,3,3,3,3,N0831,43,-79,309561,4839565,Good
3259,4169166,2017,1960,2024,SOCIAL HOUSING,Eglinton-Lawrence,1674 EGLINTON AVE W,4,40,2024-09-20,79,79,0,37,2,1,-1,3,3,2,-1,3,2,2,-1,-1,1,-1,3,2,3,2,-1,3,2,2,3,1,2,1,2,3,3,3,3,3,3,N0831,43,-79,309182,4839451,Good
3260,4155039,2017,1960,2024,PRIVATE,Toronto-St. Paul's,1675 EGLINTON AVE W,3,37,2024-07-03,80,80,0,37,2,2,-1,2,2,2,3,3,3,3,-1,3,2,-1,-1,2,-1,2,-1,-1,3,2,3,1,2,2,3,3,3,3,1,1,3,S1222,43,-79,309131,4839370,Good
3261,4169173,2017,1960,2023,PRIVATE,Toronto-St. Paul's,1685 EGLINTON AVE W,3,38,2023-10-17,74,74,0,39,2,2,-1,1,2,3,3,3,2,-1,-1,3,2,-1,-1,3,-1,2,3,2,2,2,2,1,3,1,3,2,1,1,1,1,2,S1222,43,-79,309106,4839363,Good
3262,4169173,2017,1960,2025,PRIVATE,Toronto-St. Paul's,1685 EGLINTON AVE W,3,38,2025-10-24,75,76,-1,37,2,2,-1,2,2,3,3,3,2,-1,-1,3,2,-1,-1,2,-1,1,1,3,1,1,3,1,3,2,3,3,1,3,3,3,3,S1222,43,-79,309106,4839363,Good
3263,4155685,2017,1981,2025,TCHC,Toronto-St. Paul's,1775 EGLINTON AVE W,14,300,2025-11-24,82,82,0,44,2,2,2,3,1,3,3,3,3,2,-1,3,2,-1,3,1,3,2,2,2,2,3,2,3,1,2,3,3,1,3,3,3,3,S1222,-1,-1,308913,4839318,Good
3264,4155685,2017,1981,2023,TCHC,Toronto-St. Paul's,1775 EGLINTON AVE W,14,300,2023-06-26,91,91,0,43,-1,2,2,3,3,3,3,3,2,3,-1,3,2,-1,2,2,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,S1222,-1,-1,308913,4839318,Excellent
3265,4156002,2017,1937,2024,PRIVATE,Eglinton-Lawrence,1798 EGLINTON AVE W,3,34,2024-09-03,72,72,0,32,3,1,-1,1,1,1,3,3,2,-1,-1,3,2,-1,-1,-1,-1,2,-1,-1,2,2,1,3,3,3,3,3,3,3,1,3,3,N0831,43,-79,308871,4839354,Good
3266,4155031,2021,1960,2024,PRIVATE,Toronto-St. Paul's,1801 EGLINTON AVE W,3,41,2024-09-23,78,78,0,41,2,1,-1,3,1,2,3,3,2,2,-1,2,3,-1,-1,2,3,1,3,3,2,2,3,3,3,3,3,1,2,3,1,3,3,S1222,43,-79,308893,4839313,Good
3267,4155066,2017,1963,2024,PRIVATE,Davenport,1969 EGLINTON AVE W,3,36,2024-09-09,79,79,0,35,2,2,-1,2,3,2,3,3,2,3,-1,3,2,-1,-1,2,-1,2,-1,-1,2,2,3,1,3,3,3,1,3,3,1,3,3,S0922,43,-79,308454,4839177,Good
3268,4155065,2017,1959,2023,PRIVATE,Davenport,2005 EGLINTON AVE W,5,78,2023-08-30,89,89,0,42,3,2,2,3,3,2,3,3,2,3,-1,3,2,-1,-1,2,3,2,-1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,S0922,43,-79,308412,4839143,Good
3269,4155065,2017,1959,2025,PRIVATE,Davenport,2005 EGLINTON AVE W,5,78,2025-07-11,93,93,0,45,3,3,-1,3,3,2,3,3,3,3,3,3,3,-1,-1,2,3,3,3,3,1,3,3,1,1,3,3,3,3,3,3,3,3,S0922,43,-79,308412,4839143,Excellent
3270,4155078,2017,1950,2024,PRIVATE,Eglinton-Lawrence,2040 EGLINTON AVE W,4,37,2024-09-03,98,98,0,38,3,3,-1,3,1,3,3,3,3,3,-1,3,3,-1,-1,3,-1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,N0830,43,-79,308256,4839174,Excellent
3271,4156756,2017,1989,2024,TCHC,York South-Weston,2468 EGLINTON AVE W,21,210,2024-08-28,81,81,0,44,1,2,3,2,3,3,3,3,3,2,2,3,2,-1,3,1,3,2,1,3,1,2,3,3,1,2,3,3,3,1,3,1,3,W0533,43,-79,307352,4838898,Good
3272,4154951,2017,1932,2025,PRIVATE,Toronto-St. Paul's,1524 BATHURST ST,4,24,2025-10-02,92,92,0,39,3,3,2,3,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1,3,-1,3,2,2,1,2,3,3,3,3,3,3,3,3,3,S1229,43,-79,311273,4838130,Excellent
3273,4154934,2017,1943,2023,PRIVATE,Toronto-St. Paul's,1531 BATHURST ST,4,32,2023-08-11,83,83,0,39,3,2,-1,1,2,3,3,3,2,2,2,2,3,-1,-1,3,-1,2,3,3,2,2,3,1,3,3,3,3,3,3,3,3,3,S1230,43,-79,311323,4838191,Good
3274,4154934,2017,1943,2025,PRIVATE,Toronto-St. Paul's,1531 BATHURST ST,4,32,2025-07-29,93,93,0,38,3,3,-1,3,3,3,3,3,3,2,-1,1,3,-1,-1,-1,-1,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,S1230,43,-79,311323,4838191,Excellent
3275,4154935,2017,1943,2024,PRIVATE,Toronto-St. Paul's,1535 BATHURST ST,4,32,2024-07-30,95,95,0,37,3,2,-1,3,2,3,3,3,3,3,-1,3,3,-1,-1,3,-1,2,-1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,S1230,43,-79,311319,4838206,Excellent
3276,4250612,2017,1943,2024,PRIVATE,Toronto-St. Paul's,1539 BATHURST ST,4,32,2024-06-27,91,91,0,40,3,2,-1,3,3,2,3,3,3,2,-1,3,3,-1,-1,3,-1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,S1230,43,-79,311315,4838221,Excellent
3277,4153892,2017,1965,2024,PRIVATE,Toronto-St. Paul's,1545 BATHURST ST,5,56,2024-11-08,96,96,0,42,3,3,-1,3,-1,3,3,3,3,3,3,3,3,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,S1230,43,-79,311305,4838246,Excellent
3278,4154950,2017,1940,2023,PRIVATE,Toronto-St. Paul's,1550 BATHURST ST,5,25,2023-07-07,80,80,0,35,2,2,-1,2,2,2,3,3,2,3,-1,2,2,-1,-1,-1,-1,2,-1,3,1,3,2,2,2,2,3,3,1,3,3,1,3,S1229,43,-79,311265,4838158,Good
3279,4154950,2017,1940,2025,PRIVATE,Toronto-St. Paul's,1550 BATHURST ST,5,25,2025-08-08,84,84,0,34,1,1,-1,1,2,2,3,3,3,3,-1,3,3,-1,-1,-1,-1,3,-1,3,3,3,3,1,3,1,3,3,3,3,3,3,3,S1229,43,-79,311265,4838158,Good
3280,4154949,2017,1926,2023,PRIVATE,Toronto-St. Paul's,1554 BATHURST ST,4,36,2023-10-31,90,90,0,33,3,2,-1,3,-1,2,3,3,2,-1,-1,3,2,-1,-1,-1,-1,3,-1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,S1229,43,-79,311258,4838182,Good
3281,4154949,2017,1926,2025,PRIVATE,Toronto-St. Paul's,1554 BATHURST ST,4,36,2025-07-28,93,93,0,37,3,3,-1,3,3,3,3,3,3,3,-1,3,3,-1,-1,1,-1,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,3,S1229,43,-79,311258,4838182,Excellent
3282,4154948,2017,1926,2024,PRIVATE,Toronto-St. Paul's,1560 BATHURST ST,4,36,2024-06-25,88,88,0,40,3,3,-1,3,-1,3,3,3,2,1,1,2,3,-1,-1,1,-1,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,S1229,43,-79,311253,4838200,Good
3283,4154947,2017,1926,2025,PRIVATE,Toronto-St. Paul's,1570 BATHURST ST,4,36,2025-07-28,90,90,0,38,3,3,-1,3,3,2,3,3,3,3,-1,3,3,-1,-1,1,-1,3,3,3,3,1,3,3,3,3,3,3,2,1,1,1,3,S1229,43,-79,311245,4838229,Good
3284,4154947,2017,1926,2023,PRIVATE,Toronto-St. Paul's,1570 BATHURST ST,4,36,2023-09-28,89,89,0,37,3,2,-1,3,-1,2,3,3,2,3,1,3,3,-1,-1,2,-1,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,S1229,43,-79,311245,4838229,Good
3285,4154946,2017,1926,2024,PRIVATE,Toronto-St. Paul's,1574 BATHURST ST,4,36,2024-06-25,87,87,0,40,2,2,-1,3,-1,3,3,3,3,1,1,3,3,-1,-1,1,-1,2,3,3,2,3,3,3,3,3,3,2,2,3,3,3,3,S1229,43,-79,311240,4838247,Good
3286,4154945,2017,1940,2024,PRIVATE,Toronto-St. Paul's,1576 BATHURST ST,4,24,2024-06-07,92,92,0,35,3,3,-1,2,3,3,3,3,3,2,-1,3,3,-1,-1,-1,-1,3,3,-1,3,3,2,3,3,3,3,3,3,1,3,3,3,S1229,43,-79,311235,4838267,Excellent
3287,4154944,2017,1940,2024,PRIVATE,Toronto-St. Paul's,1580 BATHURST ST,4,24,2024-06-07,89,89,0,33,2,2,-1,2,3,3,3,3,3,2,-1,3,3,-1,-1,-1,-1,3,-1,-1,3,3,2,3,2,3,3,3,3,1,3,3,3,S1229,43,-79,311229,4838285,Good
3288,4156362,2017,1950,2025,PRIVATE,Toronto-St. Paul's,1582 BATHURST ST,3,33,2025-10-21,66,66,0,35,1,1,-1,1,1,3,1,3,3,1,-1,2,1,-1,-1,-1,-1,1,-1,3,1,2,3,2,1,1,3,1,1,3,1,3,1,S1229,43,-79,311232,4838298,Fair
3289,4156362,2017,1950,2023,PRIVATE,Toronto-St. Paul's,1582 BATHURST ST,3,33,2023-08-28,73,73,0,35,1,1,-1,2,1,3,3,3,1,2,-1,3,2,-1,-1,-1,-1,1,3,3,2,1,3,3,3,2,3,2,3,1,1,1,3,S1229,43,-79,311232,4838298,Good
3290,4154994,2017,1955,2024,PRIVATE,Toronto-St. Paul's,1592 BATHURST ST,4,35,2024-06-27,85,85,0,37,2,2,-1,2,2,2,3,3,3,1,-1,2,2,-1,-1,-1,-1,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3,2,S1229,43,-79,311189,4838413,Good
3291,4154993,2017,1948,2025,PRIVATE,Toronto-St. Paul's,1594 BATHURST ST,3,22,2025-10-20,81,82,-1,38,1,1,-1,3,3,1,3,3,3,3,-1,3,2,-1,-1,2,-1,2,-1,3,2,3,3,2,3,2,2,2,3,3,3,3,3,S1229,43,-79,311182,4838437,Good
3292,4154993,2017,1948,2023,PRIVATE,Toronto-St. Paul's,1594 BATHURST ST,3,22,2023-08-30,88,88,0,37,3,2,-1,3,2,3,3,3,3,2,-1,3,3,-1,-1,2,-1,3,-1,3,2,2,3,1,3,3,3,3,3,3,3,3,3,S1229,43,-79,311182,4838437,Good
3293,4154992,2017,1960,2025,PRIVATE,Toronto-St. Paul's,1596-1598 BATHURST ST,5,62,2025-10-20,88,88,0,41,2,2,-1,2,2,3,3,3,2,3,-1,3,2,-1,-1,1,3,3,-1,3,2,3,3,3,2,3,3,3,1,3,3,3,3,S1229,43,-79,311180,4838471,Good
3294,4154992,2017,1960,2023,PRIVATE,Toronto-St. Paul's,1596-1598 BATHURST ST,5,62,2023-08-28,92,92,0,40,3,2,-1,3,2,3,3,3,3,2,-1,3,3,-1,-1,1,3,3,-1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,S1229,43,-79,311180,4838471,Excellent
3295,4154991,2017,1939,2025,PRIVATE,Toronto-St. Paul's,1600 BATHURST ST,4,34,2025-10-21,82,83,-1,39,3,2,-1,1,-1,3,3,3,2,3,2,3,2,-1,-1,3,-1,3,-1,3,3,3,3,1,3,3,3,1,1,1,1,1,1,S1229,43,-79,311164,4838495,Good
3296,4154991,2017,1939,2023,PRIVATE,Toronto-St. Paul's,1600 BATHURST ST,4,34,2023-10-30,86,86,0,39,2,2,-1,2,-1,3,3,3,3,2,2,3,3,-1,3,3,-1,3,-1,3,3,3,3,1,2,3,3,2,3,1,1,1,3,S1229,43,-79,311164,4838495,Good
3297,4154990,2017,1923,2024,PRIVATE,Toronto-St. Paul's,1602 BATHURST ST,4,32,2024-06-27,91,91,0,38,3,2,-1,3,2,3,3,3,3,2,-1,3,3,-1,-1,-1,-1,3,3,3,3,2,3,1,3,3,3,3,3,3,3,3,3,S1229,43,-79,311157,4838520,Excellent
3298,4153893,2017,1954,2023,PRIVATE,Toronto-St. Paul's,1603 BATHURST ST,6,73,2023-09-01,83,83,0,44,2,1,3,3,3,3,3,3,2,2,-1,3,3,-1,-1,3,3,2,3,3,2,2,3,1,3,3,3,3,3,1,1,1,3,S1230,43,-79,311267,4838571,Good
3299,4153607,2017,1968,2024,PRIVATE,Toronto-Danforth,655 BROADVIEW AVE,24,291,2024-06-24,96,96,0,45,3,3,3,3,3,3,3,3,3,3,2,3,3,-1,-1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,S1428,43,-79,316387,4836898,Excellent
3300,4153608,2017,1972,2024,TCHC,Toronto-Danforth,717 BROADVIEW AVE,8,69,2024-06-26,97,97,0,43,3,3,-1,3,-1,3,3,1,3,3,3,3,3,-1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,S1428,43,-79,316277,4837033,Excellent
3301,4153614,2019,1929,2024,PRIVATE,Toronto-Danforth,778 BROADVIEW AVE,3,39,2024-06-28,82,82,0,35,2,3,-1,3,3,2,3,1,3,3,-1,3,2,-1,-1,2,-1,3,-1,3,3,3,3,3,3,3,3,2,1,1,1,1,1,S1424,43,-79,316139,4837223,Good
3302,4153613,2017,1950,2025,PRIVATE,Toronto-Danforth,812 BROADVIEW AVE,3,24,2025-11-06,66,69,-3,35,2,2,-1,1,3,-1,3,3,1,1,-1,3,1,-1,-1,-1,-1,1,2,3,2,2,3,3,3,1,1,3,1,1,1,1,1,S1424,43,-79,316168,4837332,Fair
3303,4153613,2017,1950,2023,PRIVATE,Toronto-Danforth,812 BROADVIEW AVE,3,24,2023-07-07,89,89,0,33,3,2,-1,3,2,3,3,3,2,3,-1,1,2,-1,-1,-1,-1,-1,-1,-1,2,-1,3,3,2,2,3,3,3,3,3,3,3,S1424,43,-79,316168,4837332,Good
3304,4261240,2017,1950,2024,PRIVATE,Toronto-Danforth,814 BROADVIEW AVE,3,24,2024-06-26,79,83,-4,35,2,3,-1,3,2,2,3,2,3,2,-1,2,2,-1,-1,-1,-1,2,-1,3,2,2,3,1,1,2,3,3,3,3,3,3,3,S1424,43,-79,316159,4837340,Good
3305,4153612,2017,1950,2024,PRIVATE,Toronto-Danforth,818 BROADVIEW AVE,3,31,2024-06-06,95,95,0,37,3,2,-1,3,3,3,3,3,2,3,-1,3,3,-1,-1,3,-1,3,3,-1,2,3,3,3,3,3,3,3,3,3,3,3,3,S1424,43,-79,316161,4837354,Excellent
3306,4153619,2017,1940,2024,PRIVATE,Toronto-Danforth,846-850 BROADVIEW AVE,3,23,2024-09-11,93,93,0,34,3,3,-1,3,3,3,3,3,3,3,-1,3,3,-1,-1,3,-1,3,-1,-1,2,3,3,1,3,3,3,3,3,3,3,3,2,S1424,-1,-1,316188,4837458,Excellent
3307,4153616,2017,1940,2024,PRIVATE,Toronto-Danforth,849 BROADVIEW AVE,4,32,2024-06-27,89,89,0,36,3,2,-1,3,3,2,3,1,3,3,-1,3,3,-1,-1,-1,-1,3,-1,3,3,3,3,1,3,3,3,3,3,3,1,3,3,S1424,43,-79,316246,4837505,Good
3308,4153618,2018,1960,2024,PRIVATE,Toronto-Danforth,852 BROADVIEW AVE,4,21,2024-09-30,91,91,0,38,3,3,-1,3,3,3,3,1,2,3,3,3,3,-1,-1,2,-1,2,-1,-1,2,3,3,2,3,3,3,3,3,3,3,3,3,S1424,43,-79,316187,4837476,Excellent
3309,4153617,2017,1955,2024,PRIVATE,Toronto-Danforth,856-858 BROADVIEW AVE,4,23,2024-06-24,99,99,0,38,3,3,-1,3,3,3,3,3,3,3,3,3,3,-1,-1,2,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,S1424,-1,-1,316192,4837481,Excellent
3310,5405655,2024,2004,2024,PRIVATE,Toronto-Danforth,869 BROADVIEW AVE,3,15,2024-09-30,78,78,0,36,2,2,3,3,2,2,1,1,2,-1,-1,3,3,-1,-1,1,-1,2,-1,3,2,2,2,3,2,3,3,3,3,3,2,3,3,S1424,43,-79,316253,4837575,Good
